Country Name,YEAR,NY.GNS.ICTR.ZS,NY.GDS.TOTL.ZS,NY.GDP.PCAP.KD.ZG,NY.GDP.MKTP.KD.ZG,NY.GDP.DEFL.ZS,NY.GDP.DEFL.KD.ZG,NV.IND.TOTL.ZS,NE.TRD.GNFS.ZS,NE.RSB.GNFS.ZS,NE.IMP.GNFS.ZS,NE.GDI.TOTL.ZS,NE.EXP.GNFS.ZS,NE.DAB.TOTL.ZS,NE.CON.GOVT.ZS,FP.CPI.TOTL.ZG,BX.KLT.DINV.WD.GD.ZS,BN.CAB.XOKA.GD.ZS,BM.KLT.DINV.WD.GD.ZS,BG.GSR.NFSV.GD.ZS
EST,2004,22.2689527,27.20209821,7.444416375,6.804007771,59.9410843,4.690469369,25.43172004,129.978208,-7.819536753,68.8988724,34.65650943,61.07933564,107.4544112,17.37460622,3.048111075,8.948635993,-11.98562948,3.197270772,39.99168486
EST,2005,24.2738199,28.78365762,10.15499479,9.526426972,63.49184404,5.923749595,26.26032,135.9388166,-5.068776464,70.50379652,33.35722415,65.43502006,104.5735665,16.8553865,4.079714232,21.67437355,-8.634703087,5.99229912,40.59808585
EST,2006,24.60894863,30.02756297,10.41473423,9.76558337,69.19250971,8.978579461,26.94754855,136.6432209,-10.10969177,73.37645636,39.83224175,63.26676459,109.8046788,15.83499215,4.437620424,10.32826776,-14.97433198,8.495212055,37.49776762
EST,2007,24.35478296,31.69478166,8.071025334,7.57914052,77.74358865,12.35838818,26.882417,133.9876013,-8.790455703,71.38902848,40.00791643,62.59857277,108.3131348,15.89996277,6.601326031,13.51119616,-14.80277959,10.63488556,35.13672605
EST,2008,23.44182439,28.25188903,-4.877286528,-5.132000958,83.03211449,6.802523429,26.2192756,136.6890511,-3.904546282,70.29679871,31.63503883,66.39225243,103.3831498,18.43741846,10.36235803,8.12295909,-8.858968155,5.298892067,38.04488958
EST,2009,23.755581,26.12380143,-14.46432838,-14.62905503,82.70938382,-0.388681743,23.47501277,116.7647477,4.964004728,55.90037147,21.00979517,60.8643762,94.88599374,20.53428085,-0.078408311,9.505903132,2.677649037,6.942298738,36.88422949
EST,2010,23.36088435,28.0090574,2.678164039,2.444265118,84.21664018,1.822352304,24.40124053,143.6782241,6.420408296,68.62890789,21.5886491,75.04931619,93.5795917,19.56253206,2.97204512,13.27763016,1.743738918,6.358611311,39.3965679
EST,2011,26.88438579,31.38242286,7.589211665,7.263084581,88.82643739,5.473736785,25.72239702,167.3919798,5.815602998,80.78818842,25.56681987,86.60379142,94.184397,18.36585707,4.981901315,4.821007081,1.31054458,-5.906994295,40.78246852
EST,2012,27.45171547,31.01184695,3.59836216,3.228200494,92.44360592,4.072175623,25.26639698,170.7599264,1.655658118,84.55213415,29.35618325,86.20779227,98.3443363,18.19515466,3.933399873,7.76458523,-1.875689904,5.566950592,43.57066748
EST,2013,27.52670728,29.91191164,1.820154161,1.458428636,96.17023878,4.03124999,25.34999607,166.4528345,2.683505877,81.88466433,27.22841105,84.5681702,97.31649941,18.64479019,2.78056659,4.371527666,0.300251869,3.389268839,45.56826768
EST,2014,27.83958935,30.6401125,3.281874814,3.011366587,98.97419107,2.915613323,24.77265071,160.2414747,3.489391031,78.37604185,27.15072147,81.86543288,96.51060897,18.73089419,-0.106175147,6.689355477,0.649750216,4.264833564,45.25157592
EST,2015,26.85657626,29.02805447,1.786274694,1.853020046,100,1.03644083,23.86328154,150.9371897,3.933807182,73.50169126,25.09424245,77.43549844,96.06618797,19.57688494,-0.492326007,-3.125562736,1.761734591,-2.512447988,43.00527502
EST,2016,26.43203512,28.80970171,3.125538305,3.155564814,102.1873099,2.187309907,24.04753836,150.4086967,3.606378728,73.40115901,25.20332299,77.00753774,96.39362127,19.72445628,0.148684908,3.845672837,1.24855738,1.516369171,43.32987079
EST,2017,28.74268644,30.51929514,5.664039082,5.792044675,105.8562073,3.590365015,23.99888661,147.5637224,4.055985802,71.7538683,26.46330934,75.8098541,95.9440142,19.2571005,3.417235495,6.446852166,2.27981903,2.416309634,43.47447409
EST,2018,28.9004783,30.7564934,3.423619058,3.78420085,110.9772971,4.837779415,24.02416596,145.9202961,2.727499613,71.59639824,28.02899379,74.32389785,97.27250039,19.12917373,3.436326884,4.024064024,0.886541212,-0.740504816,43.98455634
EST,2019,29.2759155,30.30135901,3.354972439,3.739706682,114.5364039,3.207058426,22.94932869,143.7545303,4.014842575,69.86984384,26.05485558,73.88468641,95.75349657,19.53930752,2.277259312,9.822021038,2.468972903,5.967556883,44.30893895
EST,2020,28.01889524,29.53406632,-0.747277944,-0.551001258,113.9276321,-0.531509462,22.77945057,138.4663387,0.081387273,69.19247571,31.32680007,69.27386299,101.7927337,20.75161382,-0.444531098,11.52832233,-2.104427184,0.963191293,41.44332993
EST,2021,29.51794409,32.04935247,7.899032598,8.013462924,120.7597652,5.99690608,23.1064624,156.9580491,-0.364745802,78.66139747,30.34912197,78.29665167,98.2997695,19.80539746,4.653166738,19.79293743,-2.695088888,17.66651219,51.62196058
EST,2022,27.39493036,30.64463692,-2.597978226,-1.287411341,140.761904,16.56357881,24.01891887,171.5674809,-0.563836091,86.06565848,30.25285038,85.50182238,99.60821346,19.37715741,19.39826341,4.015985791,-3.230715861,3.802450095,52.70076563
FIN,2000,31.26584618,32.46214509,5.553997853,5.773362458,77.19840219,1.637831432,31.58997963,74.89482711,9.167265212,32.86378095,23.86435262,42.03104616,91.40220753,19.73732428,3.042100807,10.71426564,8.353545256,22.44274802,12.85885259
FIN,2001,31.96296665,32.52205659,2.37665487,2.610019124,79.74855946,3.303380889,30.94628979,70.27684819,9.251320629,30.51276378,23.17739304,39.76408441,90.65533645,19.92560223,2.578440801,2.489487334,9.327356075,6.134605852,13.39483872
FIN,2002,30.90104915,31.11943214,1.460928622,1.707148962,80.50159663,0.944264298,30.10990935,69.29946258,8.970542677,30.16445995,22.05258408,39.13500263,90.93315195,20.62753391,1.571220128,5.765183993,8.612123195,5.226068151,11.59642913
FIN,2003,28.0161264,29.24961614,1.76083857,2.003784203,80.65448825,0.189923706,29.5290249,68.05580267,6.58587536,30.73496366,22.2268351,37.32083902,92.97721896,21.09667939,0.877440386,3.475260386,4.974764579,0.121609378,11.48195016
FIN,2004,29.5949197,29.43599693,3.690587797,3.99209129,81.14056159,0.602661249,29.37300797,70.96020358,6.270550146,32.34482672,22.8700286,38.61537686,93.43403167,21.18444425,0.187120559,3.431798877,6.358509645,1.397193659,12.17035168
FIN,2005,28.60328189,28.95128334,2.428689227,2.779850556,81.89430971,0.928941215,29.25185352,76.57920783,3.967526277,36.30584078,24.60424927,40.27336705,95.65296593,21.41152611,0.62387445,5.304331909,3.79861061,5.112189739,14.4447895
FIN,2006,28.76011708,28.86111384,3.628941348,4.027409658,82.6483298,0.920723415,30.24112622,81.98349306,4.16490743,38.90929282,23.99636778,43.07420025,95.13525394,21.32078636,1.566663807,2.136782622,3.683789573,0.829488057,14.30057195
FIN,2007,30.01359524,30.65771468,4.852313276,5.299336507,84.92387031,2.753280703,30.67000941,82.8574025,4.794410708,39.03149589,25.55165925,43.8259066,94.89394458,20.76687051,2.510665652,8.573025141,3.735983079,6.443415209,14.56354059
FIN,2008,28.26955687,29.11332458,0.315886377,0.783995061,87.50320933,3.037236772,29.56322549,86.18433583,3.615679613,41.28432811,25.24695648,44.90000772,96.13363189,21.56487273,4.065953554,6.792284305,1.998499535,10.55525636,19.27177018
FIN,2009,23.86023566,23.78691258,-8.513028487,-8.074447432,89.05543333,1.773905221,25.66039605,70.12330327,2.038548092,34.04237759,21.47270656,36.08092568,97.68579399,24.06752244,-9.1736E-07,-3.481621124,1.738740151,-1.540557391,18.95448058
FIN,2010,23.8854134,23.68358111,2.714966735,3.185958654,89.34302063,0.322930666,26.15829449,75.46440739,1.364387726,37.05000983,22.08267116,38.41439756,98.39909005,23.68623866,1.184135232,4.899686359,1.119467997,6.008658756,19.37437411
FIN,2011,22.89905803,23.47649976,2.073396315,2.547664838,91.68696458,2.62353335,25.03106092,78.57958161,-0.778795745,39.67918868,24.04418226,38.90039293,100.5676825,23.36134708,3.416807543,-2.179936953,-1.740695939,-1.288380695,19.62822086
FIN,2012,21.48013136,21.86065252,-1.865591174,-1.397545728,94.41370954,2.97397234,23.37878102,79.17050095,-1.553942807,40.36222188,23.39071912,38.80827907,101.5300666,24.09705676,2.808336226,1.909129175,-2.283892932,3.242519607,21.70057678
FIN,2013,20.36826574,21.28024041,-1.357215611,-0.901696316,96.82909029,2.55829451,23.32163605,77.09388658,-1.058628335,39.07625746,22.33446391,38.01762912,101.0542235,24.53639127,1.478286157,-1.813913579,-1.789525663,-2.63790057,20.91308206
FIN,2014,20.69072314,20.97130456,-0.776108383,-0.364908157,98.40897632,1.631623337,23.09748329,74.11272276,-1.149847509,37.63128513,21.9210525,36.48143762,100.9497479,24.50736357,1.041196212,6.377217393,-1.378922775,0.152260508,20.58516046
FIN,2015,20.89132927,21.14435745,0.21302942,0.543659212,100,1.616746497,23.3058164,71.38254843,-0.568630698,35.97558956,21.71298815,35.40695887,100.5686307,24.38441706,-0.20792884,7.455255506,-0.942050211,-0.322369582,22.12214486
FIN,2016,21.28328741,21.99726,2.516379895,2.811457767,100.0874255,0.087425458,23.49736574,70.89850035,-1.277595417,36.08804789,23.27485541,34.81045247,101.2775954,23.67114446,0.356684501,2.128191379,-2.010890401,8.56166984,22.41346871
FIN,2017,23.20276998,24.05292067,2.950531373,3.19240963,100.9074046,0.819262897,24.40068758,75.05313719,0.045956492,37.50359035,24.00696418,37.54954684,99.95404351,22.78734959,0.754015047,6.70809996,-0.763733409,5.352550322,23.20500978
FIN,2018,23.42241789,24.01247312,1.00565417,1.139718013,102.9274056,2.001836276,23.99619638,78.19216832,-1.254593895,39.72338111,25.26792369,38.46878721,101.2554506,22.90137153,1.083820984,-3.834382302,-1.871085388,1.1433267,24.36672079
FIN,2019,23.78093349,24.24684605,1.113269092,1.224748922,104.46777,1.496554192,23.87829466,79.60543321,0.155925589,39.72475381,24.09300503,39.8806794,99.84615898,23.18830308,1.02409393,5.814078688,-0.315332499,2.62302501,26.42168996
FIN,2020,25.05394904,24.5998538,-2.495122968,-2.354965157,106.1754827,1.634678998,24.03649837,71.49866828,0.076458381,35.71110495,24.52339542,35.78756333,99.92354162,24.25116998,0.290554556,-0.914938442,0.637594983,1.824642892,23.11653366
FIN,2021,24.71160405,24.32499213,2.957288554,3.17092862,108.4828493,2.173163212,24.02888536,78.84012227,0.033476405,39.40332293,24.06315882,39.43679934,99.73816669,24.5820431,2.194574323,8.042838439,0.41190242,6.506239649,23.71086221
FIN,2022,24.34012893,24.46648923,1.325876786,1.601801973,114.3136162,5.374828342,25.5638482,92.98963316,-2.391259841,47.6904465,26.29455229,45.29918666,101.8280631,24.06074932,7.123507733,3.230749545,-2.586720601,4.222229699,26.8316624
FRA,2000,23.83860095,23.81675724,3.212384848,3.923669227,80.16171322,1.553290253,21.29393981,55.86124572,1.32870278,27.26627147,22.48798683,28.59497425,98.67122959,22.32587237,1.675959887,3.030746972,1.180778577,12.71171207,13.27315971
FRA,2001,23.94047626,23.73729034,1.24252729,1.983721419,81.77162831,2.008334185,20.93836952,54.95936809,1.572422312,26.69347289,22.16480302,28.2658952,98.42751268,22.14191913,1.634780795,3.639660784,1.521814219,6.342139085,13.61376027
FRA,2002,22.75238757,23.30565823,0.401189129,1.135531482,83.462196,2.067425741,20.64945281,53.07202476,1.990075758,25.5409745,21.31551949,27.53105026,98.00986126,22.72114944,1.923412287,3.433472871,1.175629306,3.530178297,13.84142364
FRA,2003,22.23834622,22.61223328,0.109402979,0.823160757,85.01406557,1.859368244,20.1918112,50.79783352,1.426104426,24.68586455,21.18612886,26.11196897,98.57389557,23.14342729,2.098472191,2.296002833,0.866601324,2.851311081,12.78194401
FRA,2004,22.55243437,22.90232679,2.076624908,2.829752929,86.39356794,1.62267544,19.95758263,51.92500788,1.012664765,25.45617156,21.88966203,26.46883632,98.98733524,23.0446961,2.142089646,1.679938591,0.432452993,2.883619054,12.66775719
FRA,2005,22.46406939,22.53807538,0.903680387,1.66321998,88.06644237,1.936341419,19.60960527,53.98070678,0.085395307,26.94765573,22.45262344,27.03305104,99.91454806,23.06703928,1.745869364,3.875247351,-0.006494974,5.407391378,13.08629767
FRA,2006,23.3077574,23.00445148,1.741085258,2.449323601,89.96456253,2.155327391,19.28408447,56.10342445,-0.233314269,28.16836936,23.23776575,27.93505509,100.2333143,22.75917931,1.675124496,3.402534856,0.022164082,5.621098684,13.43796209
FRA,2007,23.74871742,23.45057073,1.795236367,2.424736243,92.26462984,2.556637015,19.13673919,56.42075658,-0.714241563,28.56749907,24.1648123,27.85325751,100.7142416,22.43313965,1.48799806,3.148833873,-0.327690864,4.969835146,13.76331952
FRA,2008,23.44096293,22.9715215,-0.302483826,0.25494596,94.44860175,2.36707384,18.81383069,57.39708289,-1.158313173,29.27769803,24.12993505,28.11938486,101.1584136,22.56256337,2.812861949,2.320491389,-0.961095349,4.641130841,14.3072088
FRA,2009,20.97193358,20.54175175,-3.370397283,-2.873313828,94.51153047,0.066627476,18.30484264,50.46245085,-0.79135643,25.62690364,21.33315982,24.83554721,100.7914081,24.0808047,0.087620478,0.682106492,-0.818234235,3.284788888,13.71617454
FRA,2010,21.08611951,20.65505298,1.448245262,1.949437623,95.52251793,1.069697476,17.84573563,54.86779108,-1.291191401,28.07949124,21.9462945,26.78829984,101.2912415,23.98925669,1.531122704,1.470195727,-0.832873473,2.743114524,14.49084974
FRA,2011,22.11534336,21.27295932,1.700610402,2.192700633,96.4280334,0.947960225,17.97816621,58.79057642,-1.94790147,30.36923895,23.22090937,28.42133748,101.9479501,23.74452783,2.111597952,1.542875408,-1.02991206,2.250604786,15.35597584
FRA,2012,21.45571394,21.33062748,-0.171161336,0.313134751,97.54835843,1.161825032,17.86855062,59.70205917,-1.296004795,30.49903198,22.62663227,29.20302719,101.2960048,23.9504999,1.954195316,1.227596621,-1.225004626,1.938194406,16.27748501
FRA,2013,21.38982183,21.25261373,0.058149505,0.576326675,98.30738273,0.778100531,17.97180129,59.76405507,-1.034579341,30.39931721,22.28719307,29.36473787,101.0345793,24.11168771,0.863715498,1.123423424,-0.867134237,0.626465435,17.15594121
FRA,2014,21.48894054,21.56440355,0.484564448,0.956183052,98.8745615,0.576944233,17.74593967,60.47879652,-1.145427523,30.81211202,22.70978456,29.6666845,101.145381,24.12589283,0.507758823,0.203254563,-1.3079468,1.859043151,18.40532457
FRA,2015,22.25486926,22.14587488,0.754024352,1.112912341,100,1.138248785,17.67969171,61.75169393,-0.566449178,31.15907156,22.71232406,30.59262238,100.5664492,23.80787761,0.037514381,1.755723741,-0.374322697,2.100319835,20.04486359
FRA,2016,22.00607565,22.00432473,0.829056665,1.095464404,100.5225593,0.522559343,17.43413205,61.10014238,-0.605068015,30.8526052,22.60948226,30.24753718,100.6051575,23.73238072,0.183334861,1.326491698,-0.493544489,3.018437123,20.05373172
FRA,2017,22.75294457,22.37160909,1.994998447,2.291419994,101.0468622,0.521577263,17.24115265,62.96184729,-1.064580919,32.01321411,23.43601588,30.94863319,101.0644068,23.64396089,1.032282751,1.38212039,-0.692772373,1.871587119,20.11206916
FRA,2018,23.15691984,22.84663941,1.500539123,1.865066071,102.0494739,0.992224566,17.18837933,64.4379526,-1.010618176,32.72428539,23.85725759,31.71366721,101.0106182,23.27159496,1.850815083,2.776578144,-0.873698958,4.986679056,20.64611127
FRA,2019,23.76960098,23.40727796,1.495898988,1.842971814,103.3542705,1.278592146,17.42467597,64.14147319,-0.957362361,32.54941778,24.36468134,31.59205541,100.9574034,22.98354758,1.108254923,1.960494002,0.502007569,3.091529733,20.61903279
FRA,2020,20.84788485,21.95892541,-7.791008509,-7.540459162,106.2894038,2.839876196,16.78585851,56.78215677,-2.126685627,29.4544212,24.08565418,27.32773557,102.1267288,24.84459616,0.476498853,0.731611887,-1.563073639,1.075974064,17.86900456
FRA,2021,23.56927167,23.01510161,6.131761316,6.435209621,107.80291,1.42394827,16.39562962,61.952314,-1.882325294,31.91731965,24.8974269,30.03499435,101.8823253,24.40983998,1.64233141,3.239382005,0.333455742,3.679571272,19.12255277
FRA,2022,22.63826381,22.59860588,2.142731649,2.454758177,110.9800956,2.947216929,16.82211154,73.2498526,-3.877053168,38.56345288,26.47558327,34.68639972,103.8769774,24.0091289,5.222367484,3.793503383,-2.03921625,4.273299333,22.74842306
GBR,2000,16.5886991,17.21659375,3.946660415,4.318727058,73.37261036,1.143887865,22.62307949,52.5217306,-1.2020873,26.86190895,18.41868105,25.65982165,101.2020873,16.64089641,1.182956242,9.854512069,-1.809788142,17.53471025,14.94892518
GBR,2001,16.52402166,16.57003756,2.18459671,2.578741046,74.47712393,1.505348614,21.71471947,52.82161351,-1.727283435,27.27444847,18.297321,25.54716504,101.7272834,17.26349863,1.532349603,3.39980591,-1.766233199,4.692124144,15.30255611
GBR,2002,16.38114171,15.99368495,1.36197324,1.791985616,76.05807829,2.122738202,21.29240356,51.37963421,-2.358912206,26.86927321,18.35259715,24.510361,102.3589122,18.13873811,1.520402459,5.026548637,-1.973043332,6.770452989,15.39394891
GBR,2003,16.11861129,15.81217705,2.667396166,3.146572528,77.87797784,2.392776139,20.84088962,50.23952305,-2.12654192,26.18303249,17.93871897,24.05649057,102.1265419,18.8381622,1.376500385,1.752864088,-1.828084062,3.995325309,15.83106905
GBR,2004,15.47238442,15.46713119,1.845402665,2.426496549,79.91845592,2.620096381,20.24221309,50.45171124,-2.307133401,26.37942232,17.77426459,24.07228892,102.3071334,19.40003191,1.390397567,3.595239298,-2.292139939,5.312341651,16.46917611
GBR,2005,15.99363845,15.85738399,2.035842098,2.738842404,82.26432485,2.93532814,20.26675265,52.68071684,-2.137695898,27.40920637,17.99507989,25.27151047,102.1376959,19.59744028,2.08913649,9.9345464,-1.98153178,6.287814588,16.99958912
GBR,2006,15.26580643,16.49386769,1.636445587,2.386275368,84.55689473,2.786833645,20.13120585,56.91442748,-1.890168596,29.40229804,18.38403628,27.51212944,101.8901686,19.7937825,2.455661664,7.518583129,-3.122182458,5.252280545,17.89223491
GBR,2007,14.91606514,16.70373039,1.824364462,2.620331222,86.46155179,2.252515379,19.73771184,52.96435344,-1.941232795,27.45279312,18.64496319,25.51156032,101.9412328,19.68268273,2.386561508,6.779300045,-3.733429241,11.98492326,18.07582454
GBR,2008,13.70899793,15.90756777,-1.007901032,-0.225726975,89.40408055,3.403280075,19.99353665,56.69860693,-1.686684237,29.19264558,17.59425201,27.50596135,101.6866842,20.37995733,3.521408563,8.652048202,-3.88657976,12.17637859,19.1074403
GBR,2009,11.90258303,13.72460779,-5.333719394,-4.614957402,91.09481179,1.891111935,18.55479267,55.00438403,-1.241281971,28.122833,14.96588977,26.88155103,101.241282,21.9893182,1.961731736,0.602903981,-3.039193189,-2.005848435,19.89173946
GBR,2010,13.41000244,14.6169259,1.440384158,2.238688634,92.53751797,1.583741327,18.58807263,59.27277497,-1.559289622,30.4160323,16.17621552,28.85674267,101.5592896,21.52966051,2.492654725,2.68497359,-2.771841075,2.189009626,20.04234563
GBR,2011,14.30247817,15.1393308,0.357726636,1.145101541,94.56333517,2.189184721,18.32544404,63.56540097,-0.790212861,32.17780692,15.92954366,31.38759406,100.7902129,20.89625223,3.856112447,1.014039752,-1.630970089,3.034515618,20.92225684
GBR,2012,12.91490291,15.07135084,0.809511842,1.512936749,96.01847921,1.538803628,18.30164292,62.22598273,-0.98884587,31.6074143,16.06019671,30.61856843,100.9888459,20.73763724,2.573234797,1.726975994,-3.147189147,0.444150056,20.82805255
GBR,2013,11.91359585,15.13994075,1.112855643,1.792322216,98.05125184,2.117063975,18.6217729,61.99911191,-1.420262372,31.70968714,16.56020313,30.28942477,101.4202624,20.12910353,2.291666667,1.95605174,-4.651193731,1.660802198,21.33189134
GBR,2014,12.70095605,15.77534451,2.438574405,3.195782466,99.34334987,1.317778214,18.22869519,59.09480412,-1.942374661,30.51858939,17.71771917,28.57621473,101.9423747,19.86621309,1.451120163,1.921567748,-5.011417068,-3.71700461,21.00927087
GBR,2015,12.92407202,16.35773625,1.413498683,2.220258322,100,0.660990521,18.09417512,57.20354969,-1.511648354,29.35759902,17.86938461,27.84595067,101.5116484,19.54853007,0.368046842,1.548321685,-4.946677011,-2.055288345,21.35465523
GBR,2016,12.48456825,16.03900293,1.15154933,1.921063414,101.9647983,1.964798274,17.59399893,59.70039841,-1.895719368,30.79805889,17.9347223,28.90233952,101.8957194,19.21828438,1.008417368,12.07885281,-5.498797343,1.223762287,22.64197864
GBR,2017,14.9906367,17.142237,1.960020994,2.655069668,103.8578166,1.856541047,17.80509988,63.12165003,-1.340947965,32.231299,18.48318497,30.89035103,101.340948,18.65932094,2.557755776,4.677309144,-3.49784869,6.419193347,23.8133222
GBR,2018,14.25387513,16.79902096,0.791214735,1.403792086,105.8540183,1.922052394,17.90039883,64.54264825,-1.382425531,32.96253689,18.18144649,31.58011136,101.3824255,18.54129342,2.292839903,-0.872604334,-3.92206515,-0.997169642,25.0641923
GBR,2019,15.68814831,16.98309833,1.069833349,1.641610996,108.0936064,2.115732743,17.75881958,64.66513364,-1.395573075,33.03035336,18.3786714,31.63478028,101.3955731,19.09610949,1.738104601,0.694070008,-2.685148885,-0.753954193,25.18800553
GBR,2020,14.70385278,18.1817793,-10.68716802,-10.35990082,113.5886783,5.083623429,17.38801913,58.77455938,0.609422284,29.08256855,17.57235702,29.69199083,99.39057772,22.6023244,0.989486704,4.910508973,-2.89926408,-0.164757014,22.87652103
GBR,2021,17.45913638,17.77639915,8.763985823,8.674904114,113.4518867,-0.120427085,16.6124289,59.34864775,-0.154022694,29.75133522,17.93042185,29.59731253,100.1540227,22.27225941,2.518371096,0.188516351,-0.473835566,5.12276516,23.16928308
GBR,2022,16.68922345,17.10558342,4.43209513,4.346561401,119.2979516,5.152902299,16.68198885,69.25579669,-2.711388294,35.98359249,18.57858804,33.2722042,101.4730046,20.95005526,7.922048831,1.428483802,-3.293495283,5.144774961,26.68024949
GTM,2000,12.47922174,9.079868182,1.117529132,3.608868717,55.54524556,6.830114668,19.79111628,49.1455879,-8.755519114,28.95055351,17.83538743,20.1950344,108.7555192,7.00261474,5.977577347,-4.088355547,-5.44146333,-5.280230947,10.22814692
GTM,2001,9.97522185,5.018181421,-0.096568126,2.332574866,52.42907659,-5.610145284,27.3420735,70.66903318,-13.34193661,42.00548489,19.9770448,28.66354829,114.9588634,10.21956817,7.285873666,-5.088199966,-6.807330571,-7.56319437,12.84633341
GTM,2002,13.72008045,5.610749979,1.48038852,3.839287086,55.82080534,6.469175065,27.18268952,67.10481152,-13.65225793,40.37853473,20.88790857,26.7262768,115.2771586,9.820932786,8.132630543,-4.974498761,-6.040215583,-5.515566215,12.50819613
GTM,2003,14.33735412,4.40056749,0.348007859,2.560377668,58.31668454,4.471234672,27.44249661,67.00233919,-14.64013975,40.82123947,20.62150678,26.18109972,116.2209393,9.752416094,5.603476754,0.09032397,-4.816318905,-0.516864457,12.11065825
GTM,2004,15.66799028,4.167945718,0.968363113,3.137916836,61.82959928,6.023858814,27.88335509,70.21487236,-15.37605294,42.79546265,21.18960606,27.41940971,117.0216603,8.90663133,7.578622473,1.363175707,-4.938649015,0.282475115,10.36887259
GTM,2005,13.80210676,2.259867798,1.152934092,3.276026926,65.33437032,5.668435626,27.58113724,67.10369961,-16.19389658,41.64879809,20.05113862,25.45490151,117.7912708,8.613525103,9.108649857,2.016175003,-4.63346885,0.260609287,10.29518695
GTM,2006,14.358039,2.29586509,3.238219371,5.351397787,68.58889285,4.981332971,28.26904536,67.91192374,-17.23225687,42.57209031,21.16500831,25.33983343,118.8691432,8.506969389,6.560852828,2.135875229,-5.123679913,0.280726557,11.0855051
GTM,2007,14.45507455,2.50494863,4.25714893,6.33771869,73.46923301,7.115350543,27.88436382,69.00136431,-17.0403291,43.02084671,21.16956642,25.9805176,118.6646178,8.798687608,6.821617536,2.559591928,-5.319375403,0.415576203,11.23813383
GTM,2008,11.6047357,0.098642546,1.321659783,3.293524,80.38084509,9.407491822,28.11681614,65.17873052,-14.93003868,40.0543846,16.67156432,25.12434592,116.5729218,9.161345191,11.35576113,1.899522087,-4.034837805,0.028082247,12.13039455
GTM,2009,12.79914147,2.324797497,-1.395470656,0.476898107,83.2746964,3.600175273,27.52597452,58.04068697,-9.30503401,33.67286049,13.26660146,24.36782648,110.941804,10.34563022,1.859102547,1.346278225,0.194641495,0.022905904,11.97076998
GTM,2010,11.64715901,1.863492771,1.01189486,2.884175428,87.55299471,5.137572988,27.49182654,63.12519257,-10.67426391,36.89972824,14.16419369,26.22546433,112.3007009,10.64624762,3.859509098,2.710307068,-1.885485505,1.215642218,11.98109873
GTM,2011,11.1288429,2.909414599,2.28579517,4.163906883,93.58946149,6.894643403,27.94362123,65.04705104,-10.91163947,37.97934526,15.48217542,27.06770578,112.5727608,10.35848308,6.214123931,1.87038244,-3.370242147,-0.560654439,11.25845472
GTM,2012,11.55854326,2.166901252,1.16050889,2.974708568,96.75068031,3.377750844,28.12343712,61.95941934,-11.42523406,36.6923267,15.19414459,25.26709264,113.0272433,10.51350307,3.781807547,2.822562972,-3.724801703,0.350011951,11.42741666
GTM,2013,11.59970462,3.153716898,1.888642581,3.694819199,100,3.358446346,22.95294843,56.68522075,-12.68890996,34.68706536,15.84262664,21.9981554,112.6889097,11.28794861,4.343371313,2.872161451,-4.224398611,0.138282423,11.24625789
GTM,2014,11.77101546,3.476608923,2.653911909,4.443977583,102.8603116,2.860311607,23.19271653,55.08327928,-11.59455343,33.33891636,15.07116233,21.74436292,111.5945534,11.25538493,3.418361697,2.433021427,-3.300320263,0.034247265,10.92282659
GTM,2015,13.57519221,4.594517329,2.346295146,4.092170816,105.1557644,2.23162146,22.73751094,49.89345332,-10.23363794,30.06354563,14.8281551,19.82990769,110.2336378,11.08810853,2.388720328,1.935088006,-1.244310093,0.249674989,10.29887295
GTM,2016,14.82394456,4.995409528,0.989365749,2.677802555,108.0025321,2.707191297,22.61444112,46.37273752,-8.866558929,27.61964822,13.86196874,18.75308929,108.8665592,10.44035279,4.448441999,1.280458713,0.964776433,-0.18051577,10.00099076
GTM,2017,14.78434296,4.516778751,1.415648841,3.079851491,109.8903236,1.747914109,21.90490978,46.0694204,-9.079327798,27.5743741,13.59610647,18.4950463,109.0793277,10.57282301,4.424536552,1.393289832,1.196141125,0.089775757,9.64190287
GTM,2018,14.66628963,3.117394542,1.765136399,3.4068734,111.2877023,1.271612175,21.42643238,47.01168207,-10.67302902,28.84235554,13.79042358,18.16932653,110.673029,11.12025855,3.751861867,1.257900485,0.885829177,0.194008946,9.884652255
GTM,2019,16.67168994,4.037046274,2.407414722,4.017897934,115.2559802,3.565782872,21.94225744,45.51674275,-10.29279044,27.9047666,14.32983672,17.61197615,110.2927904,11.10700482,3.69998398,1.517071019,2.3602906,0.485241086,9.485531574
GTM,2020,18.53291728,5.053443506,-3.273321968,-1.791857695,118.5675844,2.873260202,22.33335204,41.143028,-8.454001894,24.79851495,13.5074454,16.34451305,108.4540019,11.46838235,3.214440622,1.292375081,5.041589064,0.285338297,6.964502864
GTM,2021,19.05030858,2.795757381,6.415405552,8.002408036,121.7612052,2.693502462,22.34255528,49.49153219,-14.06732328,31.77942773,16.86308066,17.71210446,114.0673233,11.31288833,4.261051274,4.180875983,2.196862755,0.35792564,8.063146723
GTM,2022,17.97250859,0.020775579,2.629583197,4.118004169,129.3399921,6.224303487,22.64955053,54.66995714,-16.63887801,35.65441758,16.65965359,19.01553956,116.638878,11.51854942,6.885128233,1.408734984,1.308318315,0.394735604,9.763152112
